Year,State,Format,Total Salary,Total Benefits
2019,Delaware,Total - Inflation Adjusted,1076582808.862323,588328263.7412107
2019,Florida,Total - Inflation Adjusted,15166062751.084507,4905910072.051855
2019,Georgia,Total - Inflation Adjusted,11452579309.729488,4856737703.7129135
2019,Hawaii,Total - Inflation Adjusted,1537683601.1541839,842914251.6872349
2019,Idaho,Total - Inflation Adjusted,1394154735.3295624,502251984.7108713
2019,Illinois,Total - Inflation Adjusted,15974076354.354168,10688650682.573969
2019,Indiana,Total - Inflation Adjusted,5813090237.141146,3150185797.505794
2019,Iowa,Total - Inflation Adjusted,3948714380.567197,1341164791.1158607
2019,Kansas,Total - Inflation Adjusted,3615750248.2313147,1044757147.718005
2019,Kentucky,Total - Inflation Adjusted,4346610825.925636,2356125952.143451
2019,Louisiana,Total - Inflation Adjusted,4036054380.829096,2091882248.9655643
2019,Maine,Total - Inflation Adjusted,1594652641.8823705,645908848.0235765
2019,Maryland,Total - Inflation Adjusted,8201057088.225116,3571226423.5865984
2019,Massachusetts,Total - Inflation Adjusted,10140333824.095974,4117732016.0228977
2019,Michigan,Total - Inflation Adjusted,8233239313.800526,5462405563.677188
2019,Minnesota,Total - Inflation Adjusted,7017503934.182358,2401257256.9300265
2019,Mississippi,Total - Inflation Adjusted,2591587490.0047956,880243804.8191656
2019,Missouri,Total - Inflation Adjusted,6159735878.758898,1975789543.1264434
2019,Montana,Total - Inflation Adjusted,1045150282.8599774,328842816.3901929
2019,Nebraska,Total - Inflation Adjusted,2475455165.8955536,919243420.4146687
2019,Nevada,Total - Inflation Adjusted,2517933062.4370856,1050563763.923467
2019,New Hampshire,Total - Inflation Adjusted,1600274372.8272667,775775505.7748493
2019,New Jersey,Total - Inflation Adjusted,15056686865.810558,8253995223.931736
2019,New Mexico,Total - Inflation Adjusted,1939502255.2546253,684437107.7899448
2019,New York,Total - Inflation Adjusted,34627261020.82328,18353437913.997192
2019,North Carolina,Total - Inflation Adjusted,8956531786.04861,3291601688.923949
2019,North Dakota,Total - Inflation Adjusted,974754711.9730096,360148360.75753474
2019,Ohio,Total - Inflation Adjusted,12548131143.155245,4913339005.626128
2019,Oklahoma,Total - Inflation Adjusted,3455267810.3540416,1193502419.1085896
2019,Oregon,Total - Inflation Adjusted,3801521332.682901,2194315794.290577
2019,Pennsylvania,Total - Inflation Adjusted,13460631330.824663,8740496406.636715
2019,Rhode Island,Total - Inflation Adjusted,1323049083.1396525,626148473.9107968
2019,South Carolina,Total - Inflation Adjusted,4775640120.6278105,1973698917.487738
2019,South Dakota,Total - Inflation Adjusted,863687431.3208064,250704413.32722244
2019,Tennessee,Total - Inflation Adjusted,5963622394.099507,2003747851.5950801
2019,Texas,Total - Inflation Adjusted,34637260062.69003,6222190526.119256
2019,United States,Total - Inflation Adjusted,365722124135.845,160892839474.04657
2019,Utah,Total - Inflation Adjusted,2799007419.4449406,1301310843.0800507
2019,Vermont,Total - Inflation Adjusted,972672213.1589442,446305908.0342767
2019,Virginia,Total - Inflation Adjusted,10173868150.120905,4201849730.3149357
2019,Washington,Total - Inflation Adjusted,9876996261.865475,3755069418.892284
2019,West Virginia,Total - Inflation Adjusted,1787791708.7234275,923468353.3745211
2019,Wisconsin,Total - Inflation Adjusted,5964328411.990129,2636338865.739439
2019,Wyoming,Total - Inflation Adjusted,896539104.0759567,403150437.4883633
2020,Alabama,Per Student - Inflation Adjusted,5795.91,2280.98
2020,Alaska,Per Student - Inflation Adjusted,8590.61,5304
2020,Arizona,Per Student - Inflation Adjusted,5371.82,1709.65
2020,Arkansas,Per Student - Inflation Adjusted,6132.03,1753.37
2020,California,Per Student - Inflation Adjusted,8002.08,3931.98
2020,Colorado,Per Student - Inflation Adjusted,7159.45,2493.04
2020,Connecticut,Per Student - Inflation Adjusted,11844.62,6223.91
2020,Delaware,Per Student - Inflation Adjusted,9075.47,4958.4
2020,Florida,Per Student - Inflation Adjusted,5507.57,1790.51
2020,Georgia,Per Student - Inflation Adjusted,6841.76,2962.71
2020,Hawaii,Per Student - Inflation Adjusted,8613.14,5014.26
2020,Idaho,Per Student - Inflation Adjusted,4973.49,1800.16
2020,Illinois,Per Student - Inflation Adjusted,8448.25,6062.69
2020,Indiana,Per Student - Inflation Adjusted,5912.43,3251.8
2020,Iowa,Per Student - Inflation Adjusted,7651.14,2596.22
2020,Kansas,Per Student - Inflation Adjusted,7437.16,2622.59
2020,Kentucky,Per Student - Inflation Adjusted,6304.21,3536.07
2020,Louisiana,Per Student - Inflation Adjusted,6380.99,3242.54
2020,Maine,Per Student - Inflation Adjusted,9074.52,3742.88
2020,Maryland,Per Student - Inflation Adjusted,9239.96,4035.12
2020,Massachusetts,Per Student - Inflation Adjusted,11444.43,4768.6
2020,Michigan,Per Student - Inflation Adjusted,6413.77,4286.1
2020,Minnesota,Per Student - Inflation Adjusted,8592.1,2980.94
2020,Mississippi,Per Student - Inflation Adjusted,5706.23,2020.2
2020,Missouri,Per Student - Inflation Adjusted,7036.43,2266.8
2020,Montana,Per Student - Inflation Adjusted,7132.34,2227.15
2020,Nebraska,Per Student - Inflation Adjusted,7592.32,2855.71
2020,Nevada,Per Student - Inflation Adjusted,5754.36,2486.98
2020,New Hampshire,Per Student - Inflation Adjusted,9574.54,4639.22
2020,New Jersey,Per Student - Inflation Adjusted,11183.47,6232.92
2020,New Mexico,Per Student - Inflation Adjusted,6652.69,2318.99
2020,New York,Per Student - Inflation Adjusted,13764.8,7068.53
2020,North Carolina,Per Student - Inflation Adjusted,6172.9,2339.55
2020,North Dakota,Per Student - Inflation Adjusted,8583.91,3293.57
2020,Ohio,Per Student - Inflation Adjusted,8050.93,3173.68
2020,Oklahoma,Per Student - Inflation Adjusted,5415.23,1864.15
2020,Oregon,Per Student - Inflation Adjusted,6632.85,4123.69
2020,Pennsylvania,Per Student - Inflation Adjusted,8654.56,5656.42
2020,Rhode Island,Per Student - Inflation Adjusted,9939.52,4901.18
2020,South Carolina,Per Student - Inflation Adjusted,6560.91,2771.65
2020,South Dakota,Per Student - Inflation Adjusted,6243.26,1815.38
2020,Tennessee,Per Student - Inflation Adjusted,5959.24,1992.39
2020,Texas,Per Student - Inflation Adjusted,7008.53,1295.28
2020,United States,Per Student - Inflation Adjusted,7745.77,3405.99
2020,Utah,Per Student - Inflation Adjusted,4886.57,2255.42
2020,Vermont,Per Student - Inflation Adjusted,11795.19,5617.95
2020,Virginia,Per Student - Inflation Adjusted,8031.2,3302.62
2020,Washington,Per Student - Inflation Adjusted,8918.02,3482.59
2020,West Virginia,Per Student - Inflation Adjusted,6924.83,3390.05
2020,Wisconsin,Per Student - Inflation Adjusted,7094,3106.44
2020,Wyoming,Per Student - Inflation Adjusted,9520.14,4483.9
2020,Alabama,Total - Inflation Adjusted,4306428000,1694793000
2020,Alaska,Total - Inflation Adjusted,1134107000,700218000
2020,Arizona,Total - Inflation Adjusted,5029804000,1600797000
2020,Arkansas,Total - Inflation Adjusted,2921696000,835419000
2020,California,Total - Inflation Adjusted,45143674000,22182215000
2020,Colorado,Total - Inflation Adjusted,6380407000,2221767000
2020,Connecticut,Total - Inflation Adjusted,5722738000,3007087000
2020,Delaware,Total - Inflation Adjusted,1121420000,612690000
2020,Florida,Total - Inflation Adjusted,15633627000,5082474000
2020,Georgia,Total - Inflation Adjusted,11874456000,5142040000
2020,Hawaii,Total - Inflation Adjusted,1559736000,908022000
2020,Idaho,Total - Inflation Adjusted,1438643000,520717000
2020,Illinois,Total - Inflation Adjusted,16262643000,11670514000
2020,Indiana,Total - Inflation Adjusted,5899826000,3244869000
2020,Iowa,Total - Inflation Adjusted,3958120000,1343086000
2020,Kansas,Total - Inflation Adjusted,3698163000,1304096000
2020,Kentucky,Total - Inflation Adjusted,4361351000,2446309000
2020,Louisiana,Total - Inflation Adjusted,4068706000,2067536000
2020,Maine,Total - Inflation Adjusted,1609366000,663799000
2020,Maryland,Total - Inflation Adjusted,8399152000,3667940000
2020,Massachusetts,Total - Inflation Adjusted,10276011000,4281751000.0000005
2020,Michigan,Total - Inflation Adjusted,8335385000,5570254000
2020,Minnesota,Total - Inflation Adjusted,7077224000,2455372000
2020,Mississippi,Total - Inflation Adjusted,2643724000,935968000
2020,Missouri,Total - Inflation Adjusted,6229881000,2006964000
2020,Montana,Total - Inflation Adjusted,1059488000,330836000
2020,Nebraska,Total - Inflation Adjusted,2500074000,940358000
2020,Nevada,Total - Inflation Adjusted,2573886000,1112409000
2020,New Hampshire,Total - Inflation Adjusted,1611635000,780897000
2020,New Jersey,Total - Inflation Adjusted,15103865000,8417891000
2020,New Mexico,Total - Inflation Adjusted,2098071000,731344000
2020,New York,Total - Inflation Adjusted,34844495000,17893414000
2020,North Carolina,Total - Inflation Adjusted,8898538000,3372574000
2020,North Dakota,Total - Inflation Adjusted,996841000,382479000
2020,Ohio,Total - Inflation Adjusted,12695758000,5004676000
2020,Oklahoma,Total - Inflation Adjusted,3560342000,1225620000
2020,Oregon,Total - Inflation Adjusted,3850668000,2393988000
2020,Pennsylvania,Total - Inflation Adjusted,13560445000,8862784000
2020,Rhode Island,Total - Inflation Adjusted,1318269000,650038000
2020,South Carolina,Total - Inflation Adjusted,4951203000,2091631000
2020,South Dakota,Total - Inflation Adjusted,872090000,253581000
2020,Tennessee,Total - Inflation Adjusted,6037204000,2018458000
2020,Texas,Total - Inflation Adjusted,36180067000,6686632000
2020,United States,Total - Inflation Adjusted,371859243000,163514953000
2020,Utah,Total - Inflation Adjusted,2965559000,1368767000
2020,Vermont,Total - Inflation Adjusted,1015507000,483677000
2020,Virginia,Total - Inflation Adjusted,10415003000,4282895000.0000005
2020,Washington,Total - Inflation Adjusted,10133417000,3957216000
2020,West Virginia,Total - Inflation Adjusted,1824597000,893232000
2020,Wisconsin,Total - Inflation Adjusted,6000343000,2627530000
2020,Wyoming,Total - Inflation Adjusted,897121000,422536000
